218.11.179.102 - - [16/Apr/2013:22:33:32 +0800] "GET /clim/images/climintro4.jpg HTTP/1.1" 200 29824 "http://image.baidu.com/i?ct=503316480&z=&tn=baiduimagedetail&word=%E9%BB%84%E6%B2%B3%E5%B9%B4%E5%BE%84%E6%B5%81%E9%87%8F%E5%8F%98%E5%8C%96%E5%9B%BE&ie=utf-8&in=25272&cl=2&lm=-1&st=&pn=3&rn=1&di=102610630350&ln=1046&fr=&fm=rs1&fmq=1366122791176_R&ic=&s=&se=&sme=0&tab=&width=&height=&face=&is=&istype=&hit=" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/7.3.2201.9 Safari/537.1"
61.185.190.203 - - [16/Apr/2013:22:41:14 +0800] "GET /sxzn/images/yonghu.jpg HTTP/1.1" 200 31309 "http://www.zxsxsample.com/sxzn/index.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:41:14 +0800] "GET /sxzn/images/banner_home.jpg HTTP/1.1" 200 52917 "http://www.zxsxsample.com/sxzn/index.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:41:20 +0800] "GET /sxzn/css/metadata.css HTTP/1.1" 200 945 "http://www.zxsxsample.com/sxzn/foreground/viewMetadata.action?id=65" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:41:20 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:41:19 +0800] "GET /sxzn/foreground/viewMetadata.action?id=65 HTTP/1.1" 200 8953 "http://www.zxsxsample.com/sxzn/index.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:41:25 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=65 HTTP/1.1" 200 14047 "http://www.zxsxsample.com/sxzn/foreground/viewMetadata.action?id=65" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:41:26 +0800] "GET /sxzn/css/displaytag.css HTTP/1.1" 200 2309 "http://www.zxsxsample.com/sxzn/foreground/listDataOfMD.action?id=65" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:41:26 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:41:35 +0800] "GET /sxzn/foreground/viewDataset.action?id=933 HTTP/1.1" 200 7396 "http://www.zxsxsample.com/sxzn/foreground/listDataOfMD.action?id=65" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:41:35 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:41:41 +0800] "GET /sxzn/foreground/downloadDataDocument.action?id=933 HTTP/1.1" 200 35328 "http://www.zxsxsample.com/sxzn/foreground/viewDataset.action?id=933" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:05 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=65 HTTP/1.1" 200 14047 "http://www.zxsxsample.com/sxzn/foreground/viewMetadata.action?id=65" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:06 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:16 +0800] "GET /sxzn/foreground/listDataOfMD?id=65&d-49747-p=2 HTTP/1.1" 404 226 "http://www.zxsxsample.com/sxzn/foreground/listDataOfMD.action?id=65" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:16 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:21 +0800] "GET / HTTP/1.1" 302 - "http://www.sample.cn/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:21 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18172 "http://www.sample.cn/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:21 +0800] "GET /sxzn/css/index.css HTTP/1.1" 200 1730 "http://www.zxsxsample.com/sxzn/index.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:21 +0800] "GET /sxzn/css/layout.css HTTP/1.1" 200 6591 "http://www.zxsxsample.com/sxzn/index.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:21 +0800] "GET /sxzn/images/doc_02.gif HTTP/1.1" 200 55 "http://www.zxsxsample.com/sxzn/index.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:21 +0800] "GET /sxzn/images/bg.jpg HTTP/1.1" 200 19679 "http://www.zxsxsample.com/sxzn/index.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:21 +0800] "GET /sxzn/images/banner.jpg HTTP/1.1" 200 43424 "http://www.zxsxsample.com/sxzn/index.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:21 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:24 +0800] "GET /sxzn/foreground/selectResult.jsp HTTP/1.1" 200 6244 "http://www.zxsxsample.com/sxzn/index.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:24 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/L0.gif HTTP/1.1" 200 66 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/L1.gif HTTP/1.1" 200 73 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/L2.gif HTTP/1.1" 200 68 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/L3.gif HTTP/1.1" 200 63 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/foreground/browseMetadata.action HTTP/1.1" 200 25921 "http://www.zxsxsample.com/sxzn/foreground/selectResult.jsp" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/L4.gif HTTP/1.1" 200 69 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/P0.gif HTTP/1.1" 200 163 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/P1.gif HTTP/1.1" 200 166 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/P2.gif HTTP/1.1" 200 163 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/P3.gif HTTP/1.1" 200 159 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/L5.gif HTTP/1.1" 200 58 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/root.gif HTTP/1.1" 200 173 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/folder.gif HTTP/1.1" 200 170 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/M0.gif HTTP/1.1" 200 159 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/M1.gif HTTP/1.1" 200 163 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/M2.gif HTTP/1.1" 200 159 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/M3.gif HTTP/1.1" 200 156 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/file.gif HTTP/1.1" 200 942 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:25 +0800] "GET /sxzn/js/images_mz/folderopen.gif HTTP/1.1" 200 126 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:26 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:27 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action?id=20" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:27 +0800] "GET /sxzn/foreground/browseMetadata.action?id=20 HTTP/1.1" 200 15388 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:27 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:28 +0800] "GET /sxzn/foreground/browseMetadata.action?id=20 HTTP/1.1" 200 15388 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action?id=20" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:29 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action?id=20" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:29 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:32 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18172 "http://www.zxsxsample.com/sxzn/foreground/browseMetadata.action?id=20" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:33 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:34 +0800] "GET /sxzn/foreground/viewMetadata.action?id=5 HTTP/1.1" 200 9403 "http://www.zxsxsample.com/sxzn/index.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:35 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:38 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=5 HTTP/1.1" 200 9541 "http://www.zxsxsample.com/sxzn/foreground/viewMetadata.action?id=5" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:38 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:43 +0800] "GET /sxzn/foreground/viewDataset.action?id=13 HTTP/1.1" 200 1563 "http://www.zxsxsample.com/sxzn/foreground/listDataOfMD.action?id=5" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:43 +0800] "GET /sxzn/css/messagePage.css HTTP/1.1" 200 741 "http://www.zxsxsample.com/sxzn/foreground/viewDataset.action?id=13" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:43 +0800] "GET /sxzn/images/messagePage/error.gif HTTP/1.1" 200 215 "http://www.zxsxsample.com/sxzn/foreground/viewDataset.action?id=13" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:43 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:47 +0800] "GET /sxzn/foreground/applyDataFile.action?id=13 HTTP/1.1" 200 7657 "http://www.zxsxsample.com/sxzn/foreground/viewDataset.action?id=13" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:47 +0800] "GET /sxzn/js/gen_validatorv31.js HTTP/1.1" 200 20040 "http://www.zxsxsample.com/sxzn/foreground/applyDataFile.action?id=13" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:42:47 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:44:40 +0800] "GET / HTTP/1.1" 302 - "http://www.sample.cn/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:44:40 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18172 "http://www.sample.cn/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:44:41 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:44:45 +0800] "GET /sxzn/foreground/viewMetadata.action?id=185 HTTP/1.1" 200 9104 "http://www.zxsxsample.com/sxzn/index.action" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.185.190.203 - - [16/Apr/2013:22:44:45 +0800] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
61.149.37.106 - - [16/Apr/2013:22:45:02 +0800] "GET / HTTP/1.1" 302 - "-" "Jakarta Commons-HttpClient/3.1"
61.149.37.106 - - [16/Apr/2013:22:45:02 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18352 "-" "Jakarta Commons-HttpClient/3.1"
61.149.37.239 - - [16/Apr/2013:22:45:27 +0800] "GET / HTTP/1.1" 302 - "-" "Jakarta Commons-HttpClient/3.1"
61.149.37.239 - - [16/Apr/2013:22:45:27 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18352 "-" "Jakarta Commons-HttpClient/3.1"
114.248.162.51 - - [16/Apr/2013:22:46:34 +0800] "GET / HTTP/1.0" 302 - "-" "hqthCrawler"
66.249.76.4 - - [16/Apr/2013:22:46:46 +0800] "GET /sxzn/foreground/viewMetadata.action?id=24 HTTP/1.1" 200 8938 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
180.149.133.12 - - [16/Apr/2013:22:46:48 +0800] "GET /stat/stat_txt_3.htm HTTP/1.1" 200 102485 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.2.8;baidu Transcoder) Gecko/20100722 Firefox/3.6.8 ( .NET CLR 2.0.34991)"
61.149.37.106 - - [16/Apr/2013:22:50:02 +0800] "GET / HTTP/1.1" 302 - "-" "Jakarta Commons-HttpClient/3.1"
61.149.37.106 - - [16/Apr/2013:22:50:02 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18352 "-" "Jakarta Commons-HttpClient/3.1"
61.149.37.239 - - [16/Apr/2013:22:50:27 +0800] "GET / HTTP/1.1" 302 - "-" "Jakarta Commons-HttpClient/3.1"
61.149.37.239 - - [16/Apr/2013:22:50:27 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18352 "-" "Jakarta Commons-HttpClient/3.1"
220.181.108.110 - - [16/Apr/2013:22:53:24 +0800] "GET /list/doSearch.jsp?type=qk HTTP/1.1" 302 - "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
220.181.108.105 - - [16/Apr/2013:22:53:24 +0800] "GET /list/listDataSets.jsp HTTP/1.1" 200 2091 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
218.30.103.140 - - [16/Apr/2013:22:54:45 +0800] "GET /tlp/advanced/stat.jsp HTTP/1.1" 200 46855 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
61.149.37.106 - - [16/Apr/2013:22:55:02 +0800] "GET / HTTP/1.1" 302 - "-" "Jakarta Commons-HttpClient/3.1"
61.149.37.106 - - [16/Apr/2013:22:55:02 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18352 "-" "Jakarta Commons-HttpClient/3.1"
61.149.37.239 - - [16/Apr/2013:22:55:30 +0800] "GET / HTTP/1.1" 302 - "-" "Jakarta Commons-HttpClient/3.1"
61.149.37.239 - - [16/Apr/2013:22:55:30 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18352 "-" "Jakarta Commons-HttpClient/3.1"
114.248.162.51 - - [16/Apr/2013:22:59:58 +0800] "GET / HTTP/1.1" 302 - "-" "Java/1.6.0_10-rc2"
114.248.162.51 - - [16/Apr/2013:22:59:58 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18528 "-" "Java/1.6.0_10-rc2"
61.149.37.106 - - [16/Apr/2013:23:00:02 +0800] "GET / HTTP/1.1" 302 - "-" "Jakarta Commons-HttpClient/3.1"
61.149.37.106 - - [16/Apr/2013:23:00:02 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18352 "-" "Jakarta Commons-HttpClient/3.1"
61.149.12.161 - - [16/Apr/2013:23:00:18 +0800] "GET / HTTP/1.1" 302 - "-" "Jakarta Commons-HttpClient/3.0"
61.149.12.161 - - [16/Apr/2013:23:00:18 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18352 "-" "Jakarta Commons-HttpClient/3.0"
61.149.37.239 - - [16/Apr/2013:23:00:31 +0800] "GET / HTTP/1.1" 302 - "-" "Jakarta Commons-HttpClient/3.1"
61.149.37.239 - - [16/Apr/2013:23:00:31 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18352 "-" "Jakarta Commons-HttpClient/3.1"
58.32.206.21 - - [16/Apr/2013:23:01:35 +0800] "GET / HTTP/1.1" 302 - "-" "Mozilla/4.0"
58.32.206.21 - - [16/Apr/2013:23:01:35 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18352 "-" "Mozilla/4.0"
61.149.37.106 - - [16/Apr/2013:23:05:02 +0800] "GET / HTTP/1.1" 302 - "-" "Jakarta Commons-HttpClient/3.1"
61.149.37.106 - - [16/Apr/2013:23:05:02 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18352 "-" "Jakarta Commons-HttpClient/3.1"
61.149.37.239 - - [16/Apr/2013:23:05:28 +0800] "GET / HTTP/1.1" 302 - "-" "Jakarta Commons-HttpClient/3.1"
61.149.37.239 - - [16/Apr/2013:23:05:28 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18352 "-" "Jakarta Commons-HttpClient/3.1"
218.30.103.140 - - [16/Apr/2013:23:06:38 +0800] "GET /obd/listLocations.jsp?did=1167 HTTP/1.1" 500 2129 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
66.249.75.9 - - [16/Apr/2013:23:06:48 +0800] "GET /http_type/tm/html/html/pic/LT51300352006274IKR00.jpg HTTP/1.1" 404 250 "-" "Googlebot-Image/1.0"
